school_id,school_name_en,school_name_zh,stage,curriculums,confidence,source,reason
sch_01916,Baptist Secondary School (九龍城區),浸信會九龍城區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01917,Lutheran Secondary School (油尖旺區),路德會中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01918,Baptist Secondary School (元朗區),浸信會中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01919,Tung Wah Group of Hospitals Secondary School (荃灣區),東華三院荃灣區中學（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01920,Hong Kong Taoist Association Secondary School (油尖旺區),香港道教聯合會油尖旺區中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01921,Pok Oi Hospital Secondary School (元朗區),博愛醫院中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01922,S.K.H. Secondary School (北區),聖公會中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01923,Po Leung Kuk Secondary School (東區),保良局中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01924,Hong Kong Taoist Association Secondary School (觀塘區),香港道教聯合會中學（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01925,Sik Sik Yuen Secondary School (北區),嗇色園北區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01926,S.K.H. Secondary School (灣仔區),聖公會灣仔區中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01927,Salvation Army Secondary School (觀塘區),救世軍中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01928,Po Leung Kuk Secondary School (中西區),保良局中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01929,Lutheran Secondary School (北區),路德會北區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01930,Salvation Army Secondary School (葵青區),救世軍中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01931,Taoist Secondary School (屯門區),道教中學（屯門區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01932,Lutheran Secondary School (北區),路德會中學（北區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01933,Shun Tak Fraternal Association Secondary School (油尖旺區),順德聯誼總會油尖旺區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01934,Lutheran Secondary School (觀塘區),路德會中學（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01935,Methodist Secondary School (荃灣區),循道衛理荃灣區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01936,Sik Sik Yuen Secondary School (觀塘區),嗇色園觀塘區中學（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01937,Salvation Army Secondary School (黃大仙區),救世軍中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01938,Baptist Secondary School (九龍城區),浸信會九龍城區中學（九龍城區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01939,Taoist Secondary School (油尖旺區),道教油尖旺區中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01940,Shun Tak Fraternal Association Secondary School (觀塘區),順德聯誼總會中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01941,Yan Chai Hospital Secondary School (大埔區),仁濟醫院中學（大埔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01942,Salvation Army Secondary School (元朗區),救世軍中學（元朗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01943,Catholic Secondary School (屯門區),天主教屯門區中學（屯門區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01944,Po Leung Kuk Secondary School (灣仔區),保良局中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01945,S.K.H. Secondary School (東區),聖公會東區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01946,Buddhist Secondary School (葵青區),佛教葵青區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01947,Lutheran Secondary School (東區),路德會東區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01948,Pok Oi Hospital Secondary School (南區),博愛醫院中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01949,Tung Wah Group of Hospitals Secondary School (觀塘區),東華三院中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01950,S.K.H. Secondary School (深水埗區),聖公會中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01951,S.K.H. Secondary School (中西區),聖公會中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01952,S.K.H. Secondary School (北區),聖公會北區中學（北區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01953,C.C.C. Secondary School (觀塘區),中華基督教會觀塘區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01954,Buddhist Secondary School (灣仔區),佛教中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01955,Lutheran Secondary School (元朗區),路德會元朗區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01956,Yan Chai Hospital Secondary School (南區),仁濟醫院中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01957,Sik Sik Yuen Secondary School (北區),嗇色園中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01958,Lutheran Secondary School (觀塘區),路德會觀塘區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01959,C.C.C. Secondary School (深水埗區),中華基督教會深水埗區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01960,Lutheran Secondary School (中西區),路德會中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01961,C.C.C. Secondary School (南區),中華基督教會南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01962,Baptist Secondary School (中西區),浸信會中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01963,Methodist Secondary School (中西區),循道衛理中西區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01964,Methodist Secondary School (大埔區),循道衛理中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01965,Catholic Secondary School (南區),天主教南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01966,Salvation Army Secondary School (元朗區),救世軍元朗區中學（元朗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01967,S.K.H. Secondary School (深水埗區),聖公會深水埗區中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01968,Catholic Secondary School (中西區),天主教中西區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01969,Sik Sik Yuen Secondary School (油尖旺區),嗇色園中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01970,S.K.H. Secondary School (中西區),聖公會中西區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01971,Methodist Secondary School (南區),循道衛理南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01972,Baptist Secondary School (灣仔區),浸信會中學（灣仔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01973,Taoist Secondary School (葵青區),道教葵青區中學（葵青區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01974,Taoist Secondary School (油尖旺區),道教中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01975,Lutheran Secondary School (荃灣區),路德會中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01976,Methodist Secondary School (灣仔區),循道衛理灣仔區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01977,Methodist Secondary School (九龍城區),循道衛理九龍城區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01978,C.C.C. Secondary School (元朗區),中華基督教會元朗區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01979,Methodist Secondary School (中西區),循道衛理中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01980,Catholic Secondary School (深水埗區),天主教中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01981,Pok Oi Hospital Secondary School (觀塘區),博愛醫院中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01982,Hong Kong Taoist Association Secondary School (九龍城區),香港道教聯合會中學（九龍城區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01983,Baptist Secondary School (灣仔區),浸信會灣仔區中學（灣仔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01984,Po Leung Kuk Secondary School (中西區),保良局中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01985,Pok Oi Hospital Secondary School (九龍城區),博愛醫院九龍城區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01986,Lutheran Secondary School (觀塘區),路德會中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01987,Salvation Army Secondary School (東區),救世軍東區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01988,Po Leung Kuk Secondary School (荃灣區),保良局荃灣區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01989,Tung Wah Group of Hospitals Secondary School (深水埗區),東華三院深水埗區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01990,S.K.H. Secondary School (大埔區),聖公會中學（大埔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01991,Sik Sik Yuen Secondary School (南區),嗇色園南區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01992,Yan Chai Hospital Secondary School (沙田區),仁濟醫院中學（沙田區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01993,Methodist Secondary School (中西區),循道衛理中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01994,Taoist Secondary School (深水埗區),道教中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01995,Po Leung Kuk Secondary School (南區),保良局中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01996,Sik Sik Yuen Secondary School (觀塘區),嗇色園觀塘區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01997,Lutheran Secondary School (灣仔區),路德會中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01998,Hong Kong Taoist Association Secondary School (西貢區),香港道教聯合會中學（西貢區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01999,Methodist Secondary School (中西區),循道衛理中西區中學（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02000,Taoist Secondary School (元朗區),道教中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02001,Baptist Secondary School (九龍城區),浸信會中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02002,Yan Chai Hospital Secondary School (葵青區),仁濟醫院葵青區中學（葵青區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02003,Taoist Secondary School (南區),道教南區中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02004,Salvation Army Secondary School (黃大仙區),救世軍黃大仙區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02005,Po Leung Kuk Secondary School (南區),保良局南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02006,Shun Tak Fraternal Association Secondary School (南區),順德聯誼總會南區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02007,C.C.C. Secondary School (離島區),中華基督教會中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02008,Buddhist Secondary School (東區),佛教中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02009,Sik Sik Yuen Secondary School (黃大仙區),嗇色園中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02010,S.K.H. Secondary School (九龍城區),聖公會九龍城區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02011,Catholic Secondary School (九龍城區),天主教中學（九龍城區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02012,Shun Tak Fraternal Association Secondary School (沙田區),順德聯誼總會沙田區中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02013,Catholic Secondary School (東區),天主教東區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02014,S.K.H. Secondary School (北區),聖公會北區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02015,Buddhist Secondary School (觀塘區),佛教觀塘區中學（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02016,Pok Oi Hospital Secondary School (觀塘區),博愛醫院中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02017,Salvation Army Secondary School (元朗區),救世軍元朗區中學（元朗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02018,Baptist Secondary School (黃大仙區),浸信會中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02019,Taoist Secondary School (觀塘區),道教中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02020,Baptist Secondary School (葵青區),浸信會葵青區中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02021,Hong Kong Taoist Association Secondary School (灣仔區),香港道教聯合會灣仔區中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02022,Pok Oi Hospital Secondary School (西貢區),博愛醫院西貢區中學（西貢區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02023,Shun Tak Fraternal Association Secondary School (深水埗區),順德聯誼總會深水埗區中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02024,Po Leung Kuk Secondary School (荃灣區),保良局中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02025,Salvation Army Secondary School (東區),救世軍東區中學（東區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02026,S.K.H. Secondary School (沙田區),聖公會沙田區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02027,Tung Wah Group of Hospitals Secondary School (中西區),東華三院中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02028,Pok Oi Hospital Secondary School (灣仔區),博愛醫院中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02029,Sik Sik Yuen Secondary School (深水埗區),嗇色園中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02030,Yan Chai Hospital Secondary School (九龍城區),仁濟醫院中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02031,Shun Tak Fraternal Association Secondary School (西貢區),順德聯誼總會中學（西貢區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02032,Methodist Secondary School (觀塘區),循道衛理中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02033,S.K.H. Secondary School (深水埗區),聖公會深水埗區中學（南區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02034,Taoist Secondary School (九龍城區),道教九龍城區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02035,Salvation Army Secondary School (東區),救世軍東區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02036,Lutheran Secondary School (油尖旺區),路德會油尖旺區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02037,Tung Wah Group of Hospitals Secondary School (油尖旺區),東華三院油尖旺區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02038,Baptist Secondary School (南區),浸信會南區中學（南區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02039,C.C.C. Secondary School (東區),中華基督教會東區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02040,Salvation Army Secondary School (大埔區),救世軍中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02041,Yan Chai Hospital Secondary School (觀塘區),仁濟醫院觀塘區中學（觀塘區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02042,Catholic Secondary School (黃大仙區),天主教黃大仙區中學（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02043,Yan Chai Hospital Secondary School (東區),仁濟醫院中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02044,Hong Kong Taoist Association Secondary School (元朗區),香港道教聯合會元朗區中學（元朗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02045,Baptist Secondary School (灣仔區),浸信會中學（灣仔區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02046,S.K.H. Secondary School (荃灣區),聖公會中學（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02047,Salvation Army Secondary School (葵青區),救世軍中學（葵青區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02048,Hong Kong Taoist Association Secondary School (東區),香港道教聯合會中學（東區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02049,Shun Tak Fraternal Association Secondary School (東區),順德聯誼總會中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02050,Methodist Secondary School (油尖旺區),循道衛理油尖旺區中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02051,Taoist Secondary School (深水埗區),道教深水埗區中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02052,Salvation Army Secondary School (油尖旺區),救世軍油尖旺區中學（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02053,Catholic Secondary School (離島區),天主教中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02054,Salvation Army Secondary School (離島區),救世軍離島區中學（離島區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02055,Yan Chai Hospital Secondary School (屯門區),仁濟醫院中學（屯門區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02056,Po Leung Kuk Secondary School (深水埗區),保良局中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02057,Lutheran Secondary School (東區),路德會中學（東區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02058,Hong Kong Taoist Association Secondary School (中西區),香港道教聯合會中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02059,Tung Wah Group of Hospitals Secondary School (深水埗區),東華三院中學（深水埗區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02060,Yan Chai Hospital Secondary School (南區),仁濟醫院中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02061,Po Leung Kuk Secondary School (西貢區),保良局中學（西貢區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02062,Yan Chai Hospital Secondary School (油尖旺區),仁濟醫院中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02063,Po Leung Kuk Secondary School (北區),保良局北區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02064,C.C.C. Secondary School (深水埗區),中華基督教會深水埗區中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02065,Baptist Secondary School (黃大仙區),浸信會中學（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02066,Po Leung Kuk Secondary School (觀塘區),保良局中學（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02067,Buddhist Secondary School (深水埗區),佛教中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02068,Po Leung Kuk Secondary School (荃灣區),保良局中學（第3校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02069,Catholic Secondary School (中西區),天主教中西區中學（中西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02070,Salvation Army Secondary School (觀塘區),救世軍觀塘區中學（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02071,Clementi Secondary School,金文泰中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02072,Kwun Tong Government Secondary School,觀塘官立北區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02073,Tsuen Wan Government Secondary School,荃灣官立葵青區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02074,Ho Man Tin Government Secondary School,何文田官立中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02075,Clementi Secondary School,金文泰觀塘區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02076,Queen Elizabeth School,伊利沙伯沙田區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02077,Belilios Public School,庇理羅士女子沙田區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02078,Ho Man Tin Government Secondary School,何文田官立中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02079,Tsuen Wan Government Secondary School,荃灣官立中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02080,Ho Man Tin Government Secondary School,何文田官立中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02081,Queen Elizabeth School,伊利沙伯中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02082,Ho Man Tin Government Secondary School (大埔區),何文田官立中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02083,Kwun Tong Government Secondary School (葵青區),觀塘官立葵青區中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02084,Sir Ellis Kadoorie Secondary School (西貢區),官立嘉道理爵士西貢區中學（西貢區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02085,Queen Elizabeth School (中西區),伊利沙伯中學（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02086,Ho Man Tin Government Secondary School (灣仔區),何文田官立灣仔區中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02087,Sir Ellis Kadoorie Secondary School (沙田區),官立嘉道理爵士沙田區中學（沙田區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02088,Queen Elizabeth School (油尖旺區),伊利沙伯中學（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02089,Kwun Tong Government Secondary School (屯門區),觀塘官立屯門區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02090,Queen Elizabeth School (東區),伊利沙伯中學（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02091,Queen's College (西貢區),皇仁書院（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02092,King's College (油尖旺區),英皇書院（油尖旺區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02093,King's College (屯門區),英皇書院（屯門區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_02094,Kwun Tong Government Secondary School (北區),觀塘官立中學（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
