schoolId,currentName,currentNameEn,matchStatus,matchedOfficialName,matchedOfficialId,matchScore,notes
sch_00427,基督教觀塘區幼稚園（觀塘區分校）,Christian Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00428,聖公會幼稚園（北區）,S.K.H. Kindergarten (荃灣區),AMBIGUOUS,聖公會幼稚園 | 聖公會幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00429,救世軍幼稚園（沙田區）,Salvation Army Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00430,路德會中西區幼稚園（中西區分校）,Lutheran Kindergarten (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00431,佛教幼稚園（北區）,Buddhist Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00432,道教幼稚園（西貢區）,Taoist Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00433,路德會沙田區幼稚園（西區）,Lutheran Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00434,佛教幼稚園（南區）,Buddhist Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00435,基督教幼稚園（灣仔區）,Christian Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00436,天主教觀塘區幼稚園（南區）,Catholic Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00437,中華基督教會幼稚園（第2校）,C.C.C. Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00438,佛教幼稚園（第3校）,Buddhist Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00439,循道衛理灣仔區幼稚園（灣仔區）,Methodist Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00440,基督教元朗區幼稚園（元朗區分校）,Christian Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00441,循道衛理油尖旺區幼稚園（第1校）,Methodist Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00442,天主教幼稚園（南區）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00443,基督教幼稚園（灣仔區）,Christian Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00444,浸信會幼稚園（九龍城區分校）,Baptist Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00445,佛教幼稚園（東區）,Buddhist Kindergarten (荃灣區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00446,基督教幼稚園（中西區）,Christian Kindergarten (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00447,基督教屯門區幼稚園（西區）,Christian Kindergarten (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00448,浸信會深水埗區幼稚園（第3校）,Baptist Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00449,聖公會幼稚園（東區）,S.K.H. Kindergarten (元朗區),AMBIGUOUS,聖公會幼稚園 | 聖公會幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00450,路德會幼稚園（東區）,Lutheran Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00451,循道衛理東區幼稚園（西區）,Methodist Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00452,中華基督教會離島區幼稚園（離島區分校）,C.C.C. Kindergarten (離島區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00453,中華基督教會大埔區幼稚園（第3校）,C.C.C. Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00454,中華基督教會幼稚園（西區）,C.C.C. Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00455,聖公會南區幼稚園（第5校）,S.K.H. Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00456,路德會觀塘區幼稚園（北區）,Lutheran Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00457,道教幼稚園（西貢區）,Taoist Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00458,中華基督教會幼稚園（黃大仙區分校）,C.C.C. Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00459,救世軍幼稚園（北區）,Salvation Army Kindergarten (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00460,道教離島區幼稚園（西區）,Taoist Kindergarten (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00461,道教灣仔區幼稚園（第1校）,Taoist Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00462,中華基督教會深水埗區幼稚園（第2校）,C.C.C. Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00463,天主教幼稚園（南區分校）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00464,救世軍九龍城區幼稚園（西區）,Salvation Army Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00465,聖公會深水埗區幼稚園（深水埗區分校）,S.K.H. Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00466,救世軍幼稚園（第1校）,Salvation Army Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00467,道教幼稚園（第2校）,Taoist Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00468,佛教幼稚園（灣仔區分校）,Buddhist Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00469,聖公會九龍城區幼稚園（南區）,S.K.H. Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00470,道教幼稚園（油尖旺區分校）,Taoist Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00471,基督教葵青區幼稚園（葵青區）,Christian Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00472,道教幼稚園（南區）,Taoist Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00473,道教屯門區幼稚園（北區）,Taoist Kindergarten (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00474,浸信會幼稚園（北區）,Baptist Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00475,基督教灣仔區幼稚園（灣仔區）,Christian Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00476,聖公會九龍城區幼稚園（九龍城區）,S.K.H. Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00477,基督教幼稚園（元朗區）,Christian Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00478,聖公會西貢區幼稚園（西貢區分校）,S.K.H. Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00479,佛教幼稚園（離島區分校）,Buddhist Kindergarten (離島區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00480,救世軍幼稚園（西區）,Salvation Army Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00481,聖公會幼稚園（九龍城區分校）,S.K.H. Kindergarten (九龍城區),AMBIGUOUS,聖公會幼稚園 | 聖公會幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00482,救世軍灣仔區幼稚園（灣仔區）,Salvation Army Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00483,佛教幼稚園（第3校）,Buddhist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00484,浸信會西貢區幼稚園（西貢區分校）,Baptist Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00485,路德會中西區幼稚園（中西區）,Lutheran Kindergarten (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00486,道教荃灣區幼稚園（荃灣區分校）,Taoist Kindergarten (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00487,循道衛理離島區幼稚園（西區）,Methodist Kindergarten (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00488,循道衛理黃大仙區幼稚園（黃大仙區分校）,Methodist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00489,救世軍幼稚園（灣仔區）,Salvation Army Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00490,佛教黃大仙區幼稚園（西區）,Buddhist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00491,基督教幼稚園（第1校）,Christian Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00492,路德會元朗區幼稚園（元朗區）,Lutheran Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00493,浸信會幼稚園（第3校）,Baptist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00494,路德會幼稚園（東區）,Lutheran Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00495,浸信會九龍城區幼稚園（第5校）,Baptist Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00496,循道衛理幼稚園（南區）,Methodist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00497,中華基督教會東區幼稚園（東區）,C.C.C. Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00498,天主教葵青區幼稚園（第3校）,Catholic Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00499,救世軍大埔區幼稚園（大埔區分校）,Salvation Army Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00500,聖公會黃大仙區幼稚園（黃大仙區分校）,S.K.H. Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00501,聖公會離島區幼稚園（第1校）,S.K.H. Kindergarten (離島區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00502,佛教元朗區幼稚園（東區）,Buddhist Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00503,救世軍北區幼稚園（北區）,Salvation Army Kindergarten (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00504,浸信會九龍城區幼稚園（九龍城區）,Baptist Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00505,道教幼稚園（觀塘區分校）,Taoist Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00506,佛教幼稚園（南區分校）,Buddhist Kindergarten (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00507,佛教幼稚園（油尖旺區分校）,Buddhist Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00508,聖公會幼稚園（元朗區）,S.K.H. Kindergarten (元朗區),AMBIGUOUS,聖公會幼稚園 | 聖公會幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00509,循道衛理幼稚園（北區）,Methodist Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00510,浸信會灣仔區幼稚園（北區）,Baptist Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00511,中華基督教會幼稚園（第1校）,C.C.C. Kindergarten (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00512,佛教北區幼稚園（北區）,Buddhist Kindergarten (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00513,浸信會九龍城區幼稚園（東區）,Baptist Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00514,循道衛理深水埗區幼稚園（深水埗區分校）,Methodist Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00515,佛教九龍城區幼稚園（九龍城區分校）,Buddhist Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00516,道教油尖旺區幼稚園（第1校）,Taoist Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00517,救世軍中西區幼稚園（中西區）,Salvation Army Kindergarten (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00518,基督教幼稚園（東區）,Christian Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00519,路德會元朗區幼稚園（元朗區分校）,Lutheran Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00520,路德會幼稚園（西區）,Lutheran Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00521,中華基督教會九龍城區幼稚園（九龍城區）,C.C.C. Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00522,基督教幼稚園（荃灣區）,Christian Kindergarten (荃灣區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00523,中華基督教會葵青區幼稚園（南區）,C.C.C. Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00524,佛教幼稚園（深水埗區分校）,Buddhist Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00525,救世軍幼稚園（第5校）,Salvation Army Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00526,循道衛理中西區幼稚園（第1校）,Methodist Kindergarten (中西區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00527,聖公會灣仔區幼稚園（灣仔區）,S.K.H. Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00528,救世軍幼稚園（第3校）,Salvation Army Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00529,循道衛理幼稚園（東區）,Methodist Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00530,循道衛理幼稚園（南區）,Methodist Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00531,天主教幼稚園（南區）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00532,天主教南區幼稚園（第2校）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00533,道教幼稚園（東區分校）,Taoist Kindergarten (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00534,基督教幼稚園（大埔區）,Christian Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00535,聖公會葵青區幼稚園（東區）,S.K.H. Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00536,天主教幼稚園（九龍城區）,Catholic Kindergarten (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00537,基督教幼稚園（第2校）,Christian Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00538,中華基督教會幼稚園（元朗區）,C.C.C. Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00539,路德會灣仔區幼稚園（第4校）,Lutheran Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00540,道教幼稚園（元朗區）,Taoist Kindergarten (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00541,天主教灣仔區幼稚園（第1校）,Catholic Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00542,救世軍幼稚園（油尖旺區分校）,Salvation Army Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00543,道教幼稚園（油尖旺區分校）,Taoist Kindergarten (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00544,天主教屯門區幼稚園（屯門區分校）,Catholic Kindergarten (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00545,天主教幼稚園（南區）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00546,救世軍觀塘區幼稚園（觀塘區分校）,Salvation Army Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00547,天主教幼稚園（第2校）,Catholic Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00548,聖公會深水埗區幼稚園（深水埗區）,S.K.H. Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00549,路德會觀塘區幼稚園（觀塘區分校）,Lutheran Kindergarten (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00550,路德會東區幼稚園（東區）,Lutheran Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00551,基督教幼稚園（中西區分校）,Christian Kindergarten (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00552,循道衛理南區幼稚園（第2校）,Methodist Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00553,浸信會幼稚園（黃大仙區）,Baptist Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00554,路德會幼稚園（第4校）,Lutheran Kindergarten (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00555,中華基督教會南區幼稚園（北區）,C.C.C. Kindergarten (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00556,循道衛理沙田區幼稚園（南區）,Methodist Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00557,循道衛理沙田區幼稚園（沙田區）,Methodist Kindergarten (沙田區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00558,循道衛理幼稚園（北區）,Methodist Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00559,聖公會幼稚園（西區）,S.K.H. Kindergarten (觀塘區),AMBIGUOUS,聖公會幼稚園 | 聖公會幼稚園,,70,multiple fuzzy matches (zh): 2
sch_00560,基督教幼稚園（中西區）,Christian Kindergarten (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00561,救世軍幼稚園（東區）,Salvation Army Kindergarten (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00562,浸信會葵青區幼稚園（葵青區）,Baptist Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00563,路德會黃大仙區幼稚園（東區）,Lutheran Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00564,救世軍幼稚園（葵青區分校）,Salvation Army Kindergarten (葵青區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00565,中華基督教會西貢區幼稚園（東區）,C.C.C. Kindergarten (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00566,天主教幼稚園（北區）,Catholic Kindergarten (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00567,中華基督教會幼稚園（西區）,C.C.C. Kindergarten (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00568,佛教幼稚園（深水埗區）,Buddhist Kindergarten (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00569,道教大埔區幼稚園（東區）,Taoist Kindergarten (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_00570,浸信會中西區幼稚園（中西區分校）,Baptist Kindergarten (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_00571,基督教幼稚園（第1校）,Christian Kindergarten (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_00572,聖公會北區幼稚園（西區）,S.K.H. Kindergarten (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
