SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
530689000133,Aided Secondary Schools,資助中學,ST. ROSE OF LIMA'S COLLEGE,聖羅撒書院,29 NGAN SHING STREET SHATIN NEW TERRITORIES,新界沙田銀城街29號,114.20412123,114.20412123,22.38066082,22.38066082,839074.0,839074.0,826828.0,826828.0,GIRLS,女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,23371867,23371867,23380915,23380915,http://www.hksrl.edu.hk,http://www.hksrl.edu.hk,CATHOLICISM,天主教
518310000133,Aided Secondary Schools,資助中學,MA ON SHAN ST. JOSEPH'S SECONDARY SCHOOL,馬鞍山聖若瑟中學,8 HANG KWONG STREET MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山恆光街8號,114.23015046,114.23015046,22.42151736,22.42151736,841753.0,841753.0,831353.0,831353.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26339913,26339913,26339990,26339990,http://www.mossjss.edu.hk,http://www.mossjss.edu.hk,CATHOLICISM,天主教
230898000133,Aided Secondary Schools,資助中學,PO ON COMMERCIAL ASSOCIATION WONG SIU CHING SECONDARY SCHOOL,寶安商會王少清中學,2 TAI PA STREET TSUEN WAN NEW TERRITORIES,新界荃灣大壩街2號,114.11041229,114.11041229,22.37157381,22.37157381,829423.0,829423.0,825823.0,825823.0,CO-ED,男女,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,SECONDARY,中學,24140157,24140157,24123843,24123843,http://pocawsc.edu.hk,http://pocawsc.edu.hk,NOT APPLICABLE,不適用
214981000133,Aided Secondary Schools,資助中學,YU CHUN KEUNG MEMORIAL COLLEGE NO. 2,余振強紀念第二中學,1 CHI FU CLOSE POKFULAM HONG KONG,香港薄扶林置富徑1號,114.13781554,114.13781554,22.25665934,22.25665934,832242.0,832242.0,813097.0,813097.0,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,AIDED,資助,SECONDARY,中學,25518285,25518285,28753867,28753867,http://www.yck2.edu.hk,http://www.yck2.edu.hk,CATHOLICISM,天主教
512710000133,Aided Secondary Schools,資助中學,LOK SIN TONG WONG CHUNG MING SECONDARY SCHOOL,樂善堂王仲銘中學,161 LOK SIN ROAD KOWLOON,九龍樂善道161號,114.19451193,114.19451193,22.33390196,22.33390196,838085.0,838085.0,821650.0,821650.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,23820002,23820002,27184649,27184649,http://www.lstwcm.edu.hk,http://www.lstwcm.edu.hk,NOT APPLICABLE,不適用
285285000133,Aided Secondary Schools,資助中學,CARITAS ST. JOSEPH SECONDARY SCHOOL,明愛聖若瑟中學,10 FUNG SHUE WO ROAD TSING YI ESTATE TSING YI NEW TERRITORIES,新界青衣青衣邨楓樹窩路10號,114.1030215,114.1030215,22.35657991,22.35657991,828661.0,828661.0,824163.0,824163.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24331282,24331282,24351349,24351349,http://www.csjss.edu.hk,http://www.csjss.edu.hk,CATHOLICISM,天主教
190284000133,Aided Secondary Schools,資助中學,LUI CHEUNG KWONG LUTHERAN COLLEGE,路德會呂祥光中學,"G/F - 4/F, 2 LABORATORIES, 1 GENERAL PURPOSE ROOM, CLASSROOMS 501-503 STUDENT ACTIVITY CENTRE AND 2 INTERVIEW ROOMS AT 5/F, ESTATE SECONDARY SCHOOL NO 5, ON TING ESTATE, TUEN MUN N T",新界屯門安定邨,113.9780958,113.9780958,22.38828019,22.38828019,815798.0,815798.0,827685.0,827685.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24503618,24503618,24400104,24400104,http://www.lck.edu.hk,http://www.lck.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170623000133,Aided Secondary Schools,資助中學,TUNG WAH GROUP OF HOSPITALS CHANG MING THIEN COLLEGE,東華三院張明添中學,300 NAM CHEONG STREET SHAMSHUIPO KOWLOON,九龍深水埗南昌街300號,114.16899203,114.16899203,22.33865282,22.33865282,835456.0,835456.0,822176.0,822176.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,SECONDARY,中學,27792986,27792986,27881677,27881677,http://www.twghcmts.edu.hk,http://www.twghcmts.edu.hk,NOT APPLICABLE,不適用
190292000133,Aided Secondary Schools,資助中學,TUNG WAH GROUP OF HOSPITALS SUN HOI DIRECTORS' COLLEGE,東華三院辛亥年總理中學,"G/F TO 4/F & LABORATORIES (INCLUDING 3 STAFF ROOMS AT G/F) , ROOMS 25 -27 STUDENT ACTIVITY CENTRE AND 2 INTERVIEW ROOMS AT 5/F ESTATE SECONDARY SCHOOL NO 1 PHASE I WU KING ESTATE AREA 28 TUEN MUN N T",新界屯門湖景邨,113.96535574,113.96535574,22.37517887,22.37517887,814484.0,814484.0,826236.0,826236.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24645220,24645220,24614724,24614724,http://www.shd.edu.hk,http://www.shd.edu.hk,NOT APPLICABLE,不適用
190160000133,Aided Secondary Schools,資助中學,CHRISTIAN ALLIANCE S. C. CHAN MEMORIAL COLLEGE,香港九龍塘基督教中華宣道會陳瑞芝紀念中學,7 YAU OI ROAD YAU OI ESTATE TUEN MUN NEW TERRITORIES,新界屯門友愛邨友愛路7號,113.9723392,113.9723392,22.38701778,22.38701778,815205.0,815205.0,827546.0,827546.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24591166,24591166,24402141,24402141,http://www.scc.edu.hk,http://www.scc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190357000133,Aided Secondary Schools,資助中學,CARMEL ALISON LAM FOUNDATION SECONDARY SCHOOL,迦密愛禮信中學,4 WAH KING HILL ROAD KWAI CHUNG NEW TERRITORIES,新界葵涌華景山道4號,114.13372167,114.13372167,22.35081144,22.35081144,831823.0,831823.0,823523.0,823523.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,27445117,27445117,27854153,27854153,http://www.calfss.edu.hk,http://www.calfss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170453000133,Aided Secondary Schools,資助中學,LOK SIN TONG YU KAN HING SECONDARY SCHOOL,樂善堂余近卿中學,3 FU YUE STREET WANG TAU HOM KOWLOON,九龍橫頭磡富裕街3號,114.18518399,114.18518399,22.34158773,22.34158773,837124.0,837124.0,822501.0,822501.0,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,AIDED,資助,SECONDARY,中學,23362657,23362657,23385504,23385504,http://www.ykh.edu.hk,http://www.ykh.edu.hk,NOT APPLICABLE,不適用
190012000133,Aided Secondary Schools,資助中學,"ST. FRANCIS XAVIER'S SCHOOL, TSUEN WAN",荃灣聖芳濟中學,60 - 64 HAM TIN STREET TSUEN WAN NEW TERRITORIES,新界荃灣咸田街60-64號,114.11711321,114.11711321,22.36851507,22.36851507,830113.0,830113.0,825484.0,825484.0,BOYS,男,WHOLE DAY,全日,TSUEN WAN,荃灣區,AIDED,資助,SECONDARY,中學,24920226,24920226,24149634,24149634,http://www.sfxs.edu.hk,http://www.sfxs.edu.hk,CATHOLICISM,天主教
170321000133,Aided Secondary Schools,資助中學,ST. CATHARINE'S SCHOOL FOR GIRLS,聖傑靈女子中學,26 HONG LEE ROAD KWUN TONG KOWLOON,九龍觀塘康利道26號,114.21964853,114.21964853,22.31929481,22.31929481,840675.0,840675.0,820033.0,820033.0,GIRLS,女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23453039,23453039,27902381,27902381,http://www.scsg.edu.hk,http://www.scsg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170283000133,Aided Secondary Schools,資助中學,TUNG WAH GROUP OF HOSPITALS LEE CHING DEA MEMORIAL COLLEGE,東華三院李潤田紀念中學,18 CLOUD VIEW ROAD NORTH POINT HONG KONG,香港北角雲景道18號,114.19407883,114.19407883,22.28514577,22.28514577,838041.0,838041.0,816251.0,816251.0,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,SECONDARY,中學,25715718,25715718,25662767,25662767,http://www.lcdmc.edu.hk,http://www.lcdmc.edu.hk,NOT APPLICABLE,不適用
170178000133,Aided Secondary Schools,資助中學,CONCORDIA LUTHERAN SCHOOL - NORTH POINT,北角協同中學,20 CLOUD VIEW ROAD HONG KONG,香港雲景道二十號,114.19439902,114.19439902,22.28491997,22.28491997,838074.0,838074.0,816226.0,816226.0,CO-ED,男女,WHOLE DAY,全日,WAN CHAI,灣仔區,AIDED,資助,SECONDARY,中學,25700331,25700331,25663603,25663603,http://www.clsnp.edu.hk,http://www.clsnp.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
170380000133,Aided Secondary Schools,資助中學,THE Y.W.C.A. HIOE TJO YOENG COLLEGE,基督教女青年會丘佐榮中學,6 SHEUNG WO STREET HOMANTIN KOWLOON,九龍何文田常和街6號,114.1831056,114.1831056,22.31970672,22.31970672,836910.0,836910.0,820078.0,820078.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,27117159,27117159,27142958,27142958,http://www.htyc.edu.hk,http://www.htyc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
152196000133,Aided Secondary Schools,資助中學,THE YUEN YUEN INSTITUTE MFBM NEI MING CHAN LUI CHUNG TAK MEMORIAL COLLEGE,圓玄學院妙法寺內明陳呂重德紀念中學,TIN SHUI ESTATE PHASE I TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天瑞邨第一期,113.9964388,113.9964388,22.45634611,22.45634611,817696.0,817696.0,835220.0,835220.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,SECONDARY,中學,24458899,24458899,24456838,24456838,http://www.clctmc.edu.hk,http://www.clctmc.edu.hk,BUDDHISM,佛教
512834000133,Aided Secondary Schools,資助中學,MARYKNOLL FATHERS' SCHOOL,瑪利諾神父教會學校,2 TO YUEN STREET SHAMSHUIPO KOWLOON,九龍深水埗桃源街2號,114.17338956,114.17338956,22.33392998,22.33392998,835909.0,835909.0,821653.0,821653.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,SECONDARY,中學,27775117,27775117,27785871,27785871,http://www.mfs.edu.hk,http://www.mfs.edu.hk,CATHOLICISM,天主教
190446000133,Aided Secondary Schools,資助中學,SALEM-IMMANUEL LUTHERAN COLLEGE,南亞路德會沐恩中學,TAI YUEN ESTATE TAI PO NEW TERRITORIES,新界大埔大元邨,114.16675093,114.16675093,22.45546231,22.45546231,835226.0,835226.0,835111.0,835111.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,SECONDARY,中學,26673129,26673129,26650600,26650600,http://www.ilc.edu.hk,http://www.ilc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
536539000133,Aided Secondary Schools,資助中學,FANLING KAU YAN COLLEGE,粉嶺救恩書院,3 YAN SHING LANE FANLING NEW TERRITORIES,新界粉嶺欣盛里3號,114.13836316,114.13836316,22.48823848,22.48823848,832305.0,832305.0,838741.0,838741.0,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,AIDED,資助,SECONDARY,中學,26608405,26608405,26608435,26608435,http://www.fkyc.edu.hk,http://www.fkyc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190640000133,Aided Secondary Schools,資助中學,YAN OI TONG TIN KA PING SECONDARY SCHOOL,仁愛堂田家炳中學,ESTATE SECONDARY SCHOOL NO. 1 SHAN KING ESTATE TUEN MUN NEW TERRITORIES,新界屯門山景邨屋邨中學第1校舍,113.96443986,113.96443986,22.39645347,22.39645347,814393.0,814393.0,828592.0,828592.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24665270,24665270,24643243,24643243,http://www.yottkp.edu.hk,http://www.yottkp.edu.hk,NOT APPLICABLE,不適用
112810000133,Aided Secondary Schools,資助中學,WONG SHIU CHI SECONDARY SCHOOL,王肇枝中學,182 KWONG FUK ROAD TAI PO NEW TERRITORIES,新界大埔廣福道182號,114.17147298,114.17147298,22.44608893,22.44608893,835712.0,835712.0,834073.0,834073.0,CO-ED,男女,WHOLE DAY,全日,TAI PO,大埔區,AIDED,資助,SECONDARY,中學,26561270,26561270,26507256,26507256,http://www.wscss.edu.hk,http://www.wscss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
518395000133,Aided Secondary Schools,資助中學,SKH LI FOOK HING SECONDARY SCHOOL,聖公會李福慶中學,TSUI WAN ESTATE TSUI WAN STREET CHAI WAN HONG KONG,香港柴灣翠灣街翠灣邨,114.24055083,114.24055083,22.26693744,22.26693744,842831.0,842831.0,814236.0,814236.0,CO-ED,男女,WHOLE DAY,全日,EASTERN,東區,AIDED,資助,SECONDARY,中學,25605678,25605678,28865730,28865730,http://www.lfh.edu.hk,http://www.lfh.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
191671000133,Aided Secondary Schools,資助中學,YAN CHAI HOSPITAL NO. 2 SECONDARY SCHOOL,仁濟醫院第二中學,STANDARD SECONDARY SCHOOL AREA 31 TUEN MUN NEW TERRITORIES,新界屯門第三十一區標準中學校舍,113.96614943,113.96614943,22.38974607,22.38974607,814568.0,814568.0,827849.0,827849.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24673736,24673736,24562302,24562302,http://www.ych2ss.edu.hk,http://www.ych2ss.edu.hk,NOT APPLICABLE,不適用
170291000133,Aided Secondary Schools,資助中學,CHEUNG SHA WAN CATHOLIC SECONDARY SCHOOL,長沙灣天主教英文中學,533 FUK WING STREET CHEUNG SHA WAN KOWLOON,九龍長沙灣福榮街533號,114.1539069,114.1539069,22.33857011,22.33857011,833902.0,833902.0,822167.0,822167.0,BOYS,男,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,SECONDARY,中學,27415034,27415034,27444810,27444810,http://www.cswcss.edu.hk,http://www.cswcss.edu.hk,CATHOLICISM,天主教
114081000133,Aided Secondary Schools,資助中學,POPE PAUL VI COLLEGE,保祿六世書院,8 LEI PUI STREET KWAI CHUNG NEW TERRITORIES,新界葵涌梨貝街8號,114.13871801,114.13871801,22.36313037,22.36313037,832338.0,832338.0,824887.0,824887.0,GIRLS,女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24208155,24208155,24812504,24812504,http://www.ppaulvi.edu.hk,http://www.ppaulvi.edu.hk,CATHOLICISM,天主教
270075000133,Aided Secondary Schools,資助中學,CMA CHOI CHEUNG KOK SECONDARY SCHOOL,廠商會蔡章閣中學,NO 1 TSING HOI CIRCUIT TUEN MUN NEW TERRITORIES,新界屯門青海圍一號,113.97923002,113.97923002,22.38964518,22.38964518,815915.0,815915.0,827836.0,827836.0,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,AIDED,資助,SECONDARY,中學,24580936,24580936,24589083,24589083,http://www.cmacck.edu.hk,http://www.cmacck.edu.hk,NOT APPLICABLE,不適用
190101000133,Aided Secondary Schools,資助中學,BUDDHIST SIN TAK COLLEGE,佛教善德英文中學,5 HING SHING ROAD KWAI CHUNG NEW TERRITORIES,新界葵涌興盛路5號,114.12986371,114.12986371,22.36224305,22.36224305,831426.0,831426.0,824789.0,824789.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24212580,24212580,24940104,24940104,http://www.bstc.edu.hk,http://www.bstc.edu.hk,BUDDHISM,佛教
513067000133,Aided Secondary Schools,資助中學,NG YUK SECONDARY SCHOOL,五育中學,SUN CHUI ESTATE SHATIN NEW TERRITORIES,新界沙田新翠邨,114.1813408,114.1813408,22.372364,22.372364,836728.0,836728.0,825909.0,825909.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26923522,26923522,26950029,26950029,http://www.nyss.edu.hk,http://www.nyss.edu.hk,NOT APPLICABLE,不適用
523305000133,Aided Secondary Schools,資助中學,CARITAS MA ON SHAN SECONDARY SCHOOL,明愛馬鞍山中學,2 KAM YING ROAD MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山錦英路2號,114.23892319,114.23892319,22.42565921,22.42565921,842656.0,842656.0,831812.0,831812.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26419733,26419733,26435704,26435704,http://www.cmos.edu.hk,http://www.cmos.edu.hk,CATHOLICISM,天主教
313076000133,Aided Secondary Schools,資助中學,NAM WAH CATHOLIC SECONDARY SCHOOL,天主教南華中學,5 WING MING STREET SHAMSHUIPO KOWLOON,九龍深水埗永明街5號,114.15123702,114.15123702,22.34063771,22.34063771,833627.0,833627.0,822396.0,822396.0,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水埗區,AIDED,資助,SECONDARY,中學,27411174,27411174,27454538,27454538,http://www.nwcss.edu.hk,http://www.nwcss.edu.hk,CATHOLICISM,天主教
190225000133,Aided Secondary Schools,資助中學,CNEC LEE I YAO MEMORIAL SECONDARY SCHOOL,中華傳道會李賢堯紀念中學,1 SHING FUK STREET KWAI SHING NEW TERRITORIES,新界葵盛盛福街1號,114.12136956,114.12136956,22.35928737,22.35928737,830551.0,830551.0,824462.0,824462.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,24204141,24204141,24257518,24257518,http://www.liymss.edu.hk,http://www.liymss.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
214477000133,Aided Secondary Schools,資助中學,NING PO COLLEGE,寧波公學,7 KUNG LOK ROAD KWUN TONG KOWLOON,九龍觀塘功樂道7號,114.22216149,114.22216149,22.31658495,22.31658495,840934.0,840934.0,819733.0,819733.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23455633,23455633,23418282,23418282,http://www.npc.edu.hk,http://www.npc.edu.hk,NOT APPLICABLE,不適用
190853000233,Aided Secondary Schools,資助中學,KING LING COLLEGE,景嶺書院,1 LAM SHING ROAD TSEUNG KWAN O NEW TERRITORIES,新界將軍澳林盛路1號,114.25339548,114.25339548,22.31809035,22.31809035,844152.0,844152.0,819901.0,819901.0,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,AIDED,資助,SECONDARY,中學,27043322,27043322,27043244,27043244,http://www.kingling.edu.hk,http://www.kingling.edu.hk,NOT APPLICABLE,不適用
170976000133,Aided Secondary Schools,資助中學,KO LUI SECONDARY SCHOOL,高雷中學,9 WO HONG PATH KWUN TONG KOWLOON,九龍觀塘和康徑九號,114.22568652,114.22568652,22.3218307,22.3218307,841297.0,841297.0,820314.0,820314.0,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,AIDED,資助,SECONDARY,中學,23890213,23890213,27635927,27635927,http://www.klss.edu.hk,http://www.klss.edu.hk,NOT APPLICABLE,不適用
230863000133,Aided Secondary Schools,資助中學,LAI KING CATHOLIC SECONDARY SCHOOL,荔景天主教中學,ESTATE SCHOOL NO. 1 LAI KING ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌荔景邨屋邨學校第1號校舍,114.12709031,114.12709031,22.35278723,22.35278723,831140.0,831140.0,823742.0,823742.0,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,AIDED,資助,SECONDARY,中學,27441610,27441610,27449134,27449134,http://www.lkcss.edu.hk,http://www.lkcss.edu.hk,CATHOLICISM,天主教
210536000133,Aided Secondary Schools,資助中學,MUNSANG COLLEGE,民生書院,"8 DUMBARTON ROAD,KOWLOON CITY, KOWLOON (EXCLUDING BLOCK A-C, D201-D202, D301-D302, D401 AND D501 AT BLOCK D, BLOCK E-F, G103 AT BLOCK G, SPORTS GROUND & TRANSFORMER ROOM)",九龍九龍城東寶庭道8號(A-C座、D座D201-D202、D301-D302、D401及D501、E-F座、G座G103、運動場及火牛房除外),114.18622207,114.18622207,22.33228618,22.33228618,837231.0,837231.0,821471.0,821471.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,36553300,36553300,36553324,36553324,http://munsang.edu.hk,http://munsang.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
190187000133,Aided Secondary Schools,資助中學,SHA TIN METHODIST COLLEGE,沙田循道衞理中學,"ESTATE SECONDARY SCHOOL, SUN TIN WAI ESTATE, SHATIN, AREA 10, NEW TERRITORIES","ESTATE SECONDARY SCHOOL, SUN TIN WAI ESTATE, SHATIN, AREA 10, NEW TERRITORIES",114.18651599,114.18651599,22.37164133,22.37164133,837261.0,837261.0,825829.0,825829.0,CO-ED,男女,WHOLE DAY,全日,SHA TIN,沙田區,AIDED,資助,SECONDARY,中學,26021300,26021300,26091477,26091477,https://www.stmc.edu.hk,https://www.stmc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
529788000133,Aided Secondary Schools,資助中學,JOCKEY CLUB MAN KWAN EDUYOUNG COLLEGE,賽馬會萬鈞毅智書院,"5 TIN WING ROAD, TIN SHUI WAI, NEW TERRITORIES",新界天水圍天榮路5號,113.99928056,113.99928056,22.46016912,22.46016912,817989.0,817989.0,835643.0,835643.0,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,AIDED,資助,SECONDARY,中學,24472322,24472322,24473058,24473058,http://www.jcmkec.edu.hk,http://www.jcmkec.edu.hk,NOT APPLICABLE,不適用
212636000133,Aided Secondary Schools,資助中學,NOTRE DAME COLLEGE,獻主會聖母院書院,51 SHING TAK STREET MA TAU WAI KOWLOON,九龍馬頭圍盛德街51號,114.18769691,114.18769691,22.32452882,22.32452882,837383.0,837383.0,820612.0,820612.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,27115291,27115291,27142847,27142847,https://www.ndc.edu.hk,https://www.ndc.edu.hk,CATHOLICISM,天主教
170208000133,Aided Secondary Schools,資助中學,RHENISH CHURCH PANG HOK-KO MEMORIAL COLLEGE,禮賢會彭學高紀念中學,30 HEREFORD ROAD KOWLOON TONG KOWLOON,九龍九龍塘禧福道30號,114.18311596,114.18311596,22.33438142,22.33438142,836911.0,836911.0,821703.0,821703.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,"23370283,23382971","23370283,23382971",23360953,23360953,http://www.rcphkmc.edu.hk,http://www.rcphkmc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
211990000233,Aided Secondary Schools,資助中學,THE CHURCH OF CHRIST IN CHINA KEI TO SECONDARY SCHOOL,中華基督教會基道中學,28 SUNG ON STREET TOKWAWAN KOWLOON,九龍土瓜灣崇安街28號,114.19039421,114.19039421,22.31361062,22.31361062,837661.0,837661.0,819403.0,819403.0,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,AIDED,資助,SECONDARY,中學,26271028,26271028,26270555,26270555,https://www.ccckeito.edu.hk,https://www.ccckeito.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
514128000133,Aided Secondary Schools,資助中學,ST. MARY'S CANOSSIAN COLLEGE,嘉諾撒聖瑪利書院,162 AUSTIN ROAD KOWLOON,九龍柯士甸道162號,114.17615619,114.17615619,22.30309053,22.30309053,836194.0,836194.0,818238.0,818238.0,GIRLS,女,WHOLE DAY,全日,YAU TSIM MONG,油尖旺區,AIDED,資助,SECONDARY,中學,27242771,27242771,27242719,27242719,http://www.smcc.hk,http://www.smcc.hk,CATHOLICISM,天主教
